0.4	-0.513	0.124		0.4	-0.5507	0.14048		0.4	-0.465	0.08109		0.4	-0.52466	0.10947		0.4	-0.479	0.08698		0.4	-0.476	0.08551		0.4	-0.47493	0.08682		0.4	-0.56902	0.1359		0.4	-0.46191	0.08266		0.4	-0.47846	0.08711		
0.41	-0.498	0.117		0.41	-0.53819	0.13473		0.41	-0.449	0.07477		0.41	-0.51031	0.10199		0.41	-0.464	0.07995		0.41	-0.461	0.07903		0.41	-0.45986	0.08028		0.41	-0.55577	0.12759		0.41	-0.44592	0.07678		0.41	-0.46338	0.0809		
0.42	-0.484	0.11		0.42	-0.52326	0.12446		0.42	-0.433	0.06947		0.42	-0.49556	0.09473		0.42	-0.448	0.07379		0.42	-0.445	0.07318		0.42	-0.44366	0.0746		0.42	-0.543	0.12345		0.42	-0.42969	0.07173		0.42	-0.44758	0.07486		
0.43	-0.469	0.103		0.43	-0.50952	0.11668		0.43	-0.416	0.06489		0.43	-0.48054	0.08775		0.43	-0.432	0.06868		0.43	-0.428	0.06799		0.43	-0.42754	0.06955		0.43	-0.52998	0.11263		0.43	-0.4127	0.06746		0.43	-0.43152	0.06991		
0.44	-0.454	0.09633		0.44	-0.49524	0.10907		0.44	-0.399	0.06154		0.44	-0.46498	0.08077		0.44	-0.415	0.06394		0.44	-0.411	0.06385		0.44	-0.41083	0.06557		0.44	-0.51649	0.10522		0.44	-0.39608	0.06457		0.44	-0.41488	0.06541		
0.45	-0.438	0.09028		0.45	-0.48069	0.1017		0.45	-0.382	0.05924		0.45	-0.449	0.07458		0.45	-0.398	0.06086		0.45	-0.395	0.06111		0.45	-0.39389	0.06271		0.45	-0.50187	0.09778		0.45	-0.37827	0.0626		0.45	-0.39816	0.06248		
0.46	-0.421	0.08469		0.46	-0.46556	0.0945		0.46	-0.364	0.06079		0.46	-0.43261	0.06939		0.46	-0.38	0.05891		0.46	-0.377	0.05925		0.46	-0.37618	0.06109		0.46	-0.48741	0.09019		0.46	-0.361	0.06352		0.46	-0.38016	0.06048		
0.47	-0.405	0.08069		0.47	-0.45008	0.08798		0.47	-0.348	0.05997		0.47	-0.41567	0.0649		0.47	-0.363	0.06037		0.47	-0.359	0.06006		0.47	-0.35917	0.06234		0.47	-0.47291	0.08351		0.47	-0.34381	0.06367		0.47	-0.36356	0.06158		
0.48	-0.388	0.07738		0.48	-0.43403	0.08213		0.48	-0.33	0.06234		0.48	-0.39878	0.06164		0.48	-0.346	0.0594		0.48	-0.342	0.06015		0.48	-0.34182	0.06259		0.48	-0.45724	0.07684		0.48	-0.32616	0.06657		0.48	-0.34664	0.06162		
0.49	-0.37	0.07513		0.49	-0.4178	0.07714		0.49	-0.314	0.0659		0.49	-0.38086	0.05943		0.49	-0.328	0.0618		0.49	-0.325	0.06294		0.49	-0.32438	0.06537		0.49	-0.44117	0.07091		0.49	-0.30986	0.07062		0.49	-0.32902	0.06418		
