0.0100000000	-0.7690000000	0.3060000000	0.4400000000	-0.7715401478	0.3038991771	0.0200000000	-0.7760000000	0.2900000000	0.0200000000	-0.7828796274	0.2939198364	0.0100000000	-0.7800000000	0.2930000000	0.0100000000	-0.7770000000	0.2900000000	0.0100000000	-0.7766720103	0.2902343617	0.0000000000	-0.7746232843	0.2887429537	0.0000000000	-0.7762219504	0.2923477964	0.0000000000	-0.7757052558	0.2891982137
0.0200000000	-0.7690000000	0.3060000000	0.4500000000	-0.7715546045	0.3039309854	0.0300000000	-0.7760000000	0.2900000000	0.0300000000	-0.7828830651	0.2939712170	0.0200000000	-0.7800000000	0.2930000000	0.0200000000	-0.7760000000	0.2900000000	0.0200000000	-0.7765636701	0.2902143311	0.0100000000	-0.7746311542	0.2887818948	0.0100000000	-0.7760844947	0.2922933272	0.0100000000	-0.7756452233	0.2892064506
0.0300000000	-0.7690000000	0.3060000000	0.4600000000	-0.7715566187	0.3039395879	0.0400000000	-0.7760000000	0.2900000000	0.0400000000	-0.7829045293	0.2940881960	0.0300000000	-0.7800000000	0.2930000000	0.0300000000	-0.7750000000	0.2900000000	0.0300000000	-0.7765518544	0.2901889990	0.0200000000	-0.7746497850	0.2888003169	0.0200000000	-0.7758810879	0.2923620288	0.0200000000	-0.7754639160	0.2891322168
0.0400000000	-0.7690000000	0.3060000000	0.4700000000	-0.7715500106	0.3039772419	0.0500000000	-0.7760000000	0.2900000000	0.0500000000	-0.7827656305	0.2940605889	0.0400000000	-0.7800000000	0.2930000000	0.0400000000	-0.7740000000	0.2890000000	0.0400000000	-0.7765786287	0.2902128074	0.0300000000	-0.7747016076	0.2888573268	0.0300000000	-0.7743243571	0.2909131262	0.0300000000	-0.7740338971	0.2884471256
0.0500000000	-0.7690000000	0.3060000000	0.4800000000	-0.7715297296	0.3040991263	0.0600000000	-0.7760000000	0.2900000000	0.0600000000	-0.7818789155	0.2941802875	0.0500000000	-0.7800000000	0.2930000000	0.0500000000	-0.7730000000	0.2870000000	0.0500000000	-0.7750947743	0.2893875837	0.0400000000	-0.7746989668	0.2888688293	0.0400000000	-0.7714997458	0.2888230562	0.0400000000	-0.7723491605	0.2866193081
0.0600000000	-0.7690000000	0.3060000000	0.4900000000	-0.7715249914	0.3040673396	0.0700000000	-0.7760000000	0.2900000000	0.0700000000	-0.7807879083	0.2939365804	0.0600000000	-0.7800000000	0.2930000000	0.0600000000	-0.7700000000	0.2860000000	0.0600000000	-0.7715496172	0.2867799764	0.0500000000	-0.7746975549	0.2888580572	0.0500000000	-0.7689121143	0.2866024085	0.0500000000	-0.7698343207	0.2846546419
0.0700000000	-0.7690000000	0.3060000000	0.5000000000	-0.7712919522	0.3040416636	0.0800000000	-0.7760000000	0.2900000000	0.0800000000	-0.7794927993	0.2928144551	0.0700000000	-0.7800000000	0.2930000000	0.0700000000	-0.7680000000	0.2840000000	0.0700000000	-0.7685844989	0.2842711857	0.0600000000	-0.7746883903	0.2888799582	0.0600000000	-0.7661778773	0.2843199290	0.0600000000	-0.7676557088	0.2828673965
0.0800000000	-0.7690000000	0.3060000000	0.5100000000	-0.7705137454	0.3039816047	0.0900000000	-0.7760000000	0.2900000000	0.0900000000	-0.7777188542	0.2914230773	0.0800000000	-0.7800000000	0.2930000000	0.0800000000	-0.7650000000	0.2810000000	0.0800000000	-0.7655515262	0.2821503121	0.0700000000	-0.7745309363	0.2888774477	0.0700000000	-0.7629751330	0.2816114869	0.0700000000	-0.7648290279	0.2807666805
0.0900000000	-0.7690000000	0.3060000000	0.5200000000	-0.7693560545	0.3037832701	0.1000000000	-0.7760000000	0.2900000000	0.1000000000	-0.7755197771	0.2897061948	0.0900000000	-0.7800000000	0.2930000000	0.0900000000	-0.7620000000	0.2790000000	0.0900000000	-0.7623197128	0.2794556910	0.0800000000	-0.7739245446	0.2887266362	0.0800000000	-0.7594824524	0.2788598292	0.0800000000	-0.7619476291	0.2783287470
0.1000000000	-0.7690000000	0.3060000000	0.5300000000	-0.7681043677	0.3028159049	0.1100000000	-0.7760000000	0.2900000000	0.1100000000	-0.7732180561	0.2879262203	0.1000000000	-0.7800000000	0.2930000000	0.1000000000	-0.7590000000	0.2760000000	0.1000000000	-0.7588915251	0.2766760551	0.0900000000	-0.7725644817	0.2880453467	0.0900000000	-0.7557009617	0.2756431478	0.0900000000	-0.7587849149	0.2756060325
